"molecule structure","name","activity","type"
"c1ccc(cc1)[C@H]2C[C@H]3c4ccccc4O[C@@H](N3N2)c5cccc(c5)[N+](=O)[O-]","P53914659","0","decoy"
"c1cc(c(c(c1)Cl)NC(=O)c2cc(on2)c3ccc4c(c3)OCO4)Cl","P56551242","0","decoy"
"CC1CC[NH+](CC1)[C@@H](c2ccccc2)c3c(n4c(s3)nc(n4)c5ccco5)[O-]","P56773587","0","decoy"
"CC(C)c1ccc(cc1)c2csc(n2)NC(=O)c3cc(on3)c4ccco4","P58351479","0","decoy"
"CCOc1ccc(cc1)c2nnc(o2)NC(=O)c3cc(ccc3Cl)Cl","P58746973","0","decoy"
"c1cc2c(cc1C(=O)Nc3nnc(o3)c4cc(cc(c4)Cl)Cl)scn2","P58749187","0","decoy"
"Cc1ccc2c(c1)occ2CC(=O)Nc3ccc(cc3Br)[N+](=O)[O-]","P60508997","0","decoy"
"c1cc(cc(c1)[N+](=O)[O-])c2csc(n2)NC(=O)c3cccc(c3)Br","P81543950","0","decoy"
"c1ccc(c(c1)c2csc(n2)NC(=O)c3ccc(cc3Cl)[N+](=O)[O-])Cl","P82138363","0","decoy"
"Cc1c(cccc1[N+](=O)[O-])C(=O)Nc2nc3c(s2)cccc3Br","P85591321","0","decoy"
"CC(C)CC1=C[C@H](N=N1)[C@H]2Nn3c(nnc3S2)c4cccc(c4)Br","P97203019","0","decoy"
"CCCc1nc(no1)N2CCOc3c(cc(cc3O)c4cccc(c4)Cl)C2","P104295960","0","decoy"
"c1ccc(cc1)c2nc(cs2)C(=O)Nc3nc(cs3)c4ccc5c(c4)OCO5","P111315818","0","decoy"
"Cc1ccc(cc1NC(=O)c2c(c3cc(ccc3o2)Br)C)c4nnco4","P111770338","0","decoy"
"CC[NH+]1CCN(CC1)c2nc3c(c(ccn3)c4cccc5c4cccc5)c(n2)[O-]","P112707604","0","decoy"
"CC(C)(C)c1nc(on1)c2ccccc2C(=O)Nc3nc4ccccc4s3","P131932630","0","decoy"
"CC(C)(C)c1c(cn(n1)C)C(=O)Nc2nnc(s2)c3cccc(c3)Cl","P144413889","0","decoy"
"Cc1ccccc1Nc2c(c3c(c(n2)n4c(cc(n4)C)C)COC(C3)(C)C)C#N","P149973030","0","decoy"
"Cc1cccc(c1)c2nc(on2)c3c(ccs3)NC(=O)c4ccc(cc4F)C#N","P152092583","0","decoy"
"Cc1cc(nc(c1NC(=O)c2cc(nc3c2c(nn3C(C)(C)C)C)C(C)C)C)C","P154200374","0","decoy"
"CC(C)Oc1cc(ccc1C(=O)/N=c/2\[nH]nc3n2cccc3)Br","P155934500","0","decoy"
"c1ccc2c(c1)c(ncn2)Nc3ccc(c(c3)Cl)F","P05056767","0","decoy"
"CC(C)(C)c1ccc2c(c1O)C(=O)C=C(C2=O)C(C)(C)C","P05314242","0","decoy"
"Cc1cccc(c1C)NC(=O)C2=Cc3ccccc3OC=C2","P17332875","0","decoy"
"Cc1c(ccc2c1occ(c2=O)c3ccccc3Cl)O","P29528615","0","decoy"
"c1ccc2c(c1)CCCC[C@H]2Nc3ccc4c(c3)OCO4","P29703402","0","decoy"
"c1ccc2c(c1)CCC[C@@H]2Nc3nc4ccccc4o3","P42943740","0","decoy"
"c1ccc2c(c1)nc(o2)Nc3ccc(c(c3)Cl)F","P48406600","0","decoy"
"c1ccc2c(c1)c(c(cn2)C#N)Nc3ccc(c(c3)F)F","P54869218","0","decoy"
"c1ccc2c(c1)c(c(cn2)C#N)Nc3c(cccc3F)F","P54869321","0","decoy"
"Cc1ccc(cc1O)c2nc3cccc(c3n2C)Cl","P55664360","0","decoy"
"c1cc(c2c(c1)NCCC2)c3nc4cc(ccc4o3)Cl","P55921744","0","decoy"
"Cc1c(cccc1Oc2nc3ccccc3s2)O","P56025426","0","decoy"
"c1cc(c(cc1F)C(=O)NC2(CCCCCCC2)C#N)F","P61060012","0","decoy"
"c1c(c(cc2c1OCCO2)Cl)N[C@H]3C[C@H]4CC[C@@H]3C4","P62365740","0","decoy"
"c1ccc(cc1)c2nc([nH]n2)c3ccc(cc3Cl)F","P63588142","0","decoy"
"c1cc(c(cc1Cl)F)Nc2c(cc3c(n2)CCC3)C#N","P65640076","0","decoy"
"C1CCCCC[C@@H]([C@H](CCCC1)N2CCOCC2)O","P66672142","0","decoy"
"C[C@@H]1CCC[C@@H]([C@@H]1C)NC(=O)C2(CCCCCC2)C#N","P67517151","0","decoy"
"C[C@@H](C12CC3CC(C1)CC(C3)C2)NC(=O)N4CCCC4","P68233293","0","decoy"
"c1cc2c(cc1Cl)CC[C@@H]2NC(=O)N3C[C@H]4CC[C@@H]3C4","P73173911","0","decoy"
"C1CC(C1)CNC(=O)N2CC3C[C@H]4C[C@@H](C3)CC2C4","P73828094","0","decoy"
"Cc1ccc(cc1)N2CN(CNC2=S)C3CCCCC3","P74147897","0","decoy"
"c1cc(ccc1Nc2nc3c(c(n2)Cl)CCC3)F","P86062973","0","decoy"
"c1cc(c(c(c1)F)C#N)Nc2ccc(c(c2)Cl)C#N","P94754485","0","decoy"
"CC(C)(C)c1nc2ccccc2n1[C@@H]3CCCC[C@H]3O","P99877851","0","decoy"
"C[C@@H]1CC[C@H](C[C@@H]1C)Nc2c3ccccc3nc(n2)Cl","P105257034","0","decoy"
"C[C@H]1CC[C@H]([C@@H](C1)C)Nc2cc(c3ccccc3n2)C#N","P108077547","0","decoy"
"C[C@@H]1CC[C@H]([C@@H](C1)C)Nc2c3ccccc3c(nn2)Cl","P108079876","0","decoy"
"C[NH+](C)c1ccc(cc1)/N=C/2\C=CC(=O)c3c2cccc3","P111218520","0","decoy"
"Cn1c2ccccc2nc1N[C@@H]3CCc4ccccc4C3","P123465903","0","decoy"
"CC(C)[C@H]1CCCN(CC1)c2nc3c(s2)[C@@H](CCC3)O","P124036481","0","decoy"
"CC1([C@@H]([C@H]2[C@@H]1OCC2)Nc3ccc(c(c3)Cl)C#N)C","P134038159","0","decoy"
"CC1([C@H]([C@H]2[C@@H]1OCCC2)Nc3ccc(cc3)C#N)C","P134118939","0","decoy"
"CC1([C@@H]([C@@H]2[C@@H]1OCCC2)Nc3cccc(c3C#N)F)C","P134120876","0","decoy"
"Cc1ccc(c(c1)Nc2c(nc(c(n2)C)C)Cl)F","P138417463","0","decoy"
"C[C@@H]1CS(=O)(=O)[C@H]2CCCCCCCCCC[C@@H]2N1","P141236738","0","decoy"
"C1CCC(CC1)[C@H]2CCCC[C@]2(C3(CCOCC3)C#N)O","P143839170","0","decoy"
"c1c(cnc(c1F)Nc2nc3c(s2)CCC3)Cl","P147396773","0","decoy"
"CC1(CCC[C@H]([C@@H]1O)Oc2cccc3c2OC(C3)(C)C)C","P147758647","0","decoy"
"C1CCCC(CC1)(C#N)NC(=O)C2[C@H]3[C@@H]2CCCC3","P147885005","0","decoy"
"c1cc(c(cc1N[C@@H]2CCOC3(C2)CCCC3)Cl)C#N","P147900213","0","decoy"
"CC1(C[C@@](C(O1)(C)C)(C#N)Nc2ccccc2Cl)C","P147980059","0","decoy"
"C[C@@H]1C[C@H](CS1)Nc2c(ccc3c2nsn3)Cl","P148073160","0","decoy"
"C[C@H]1CC[C@H]([C@@H](C1)C)Nc2c3c(ncn2)CCCCC3","P148733337","0","decoy"
"C[C@H]1C[C@@H](CC(C1)Nc2c3c(ncn2)CCCCC3)C","P148733383","0","decoy"
"Cc1c(c2c(c(c1O)C)CC[C@@](O2)(C)C(=O)Cl)C","P150521794","0","decoy"
"C[C@@H]1Cc2c(c(c3c([nH+]2)cccc3Cl)C(=O)[O-])[C@H](C1)C","P153153632","0","decoy"
"Cc1c2ccc3ccccc3c2oc1C(=O)NC(C)(C)C","P154831428","0","decoy"
"c1ccc\2c(c1)C=CC(=O)/C2=N/Nc3ccccc3F","P156234524","0","decoy"
"c1ccc(c(c1)c2cc(=O)c3cc(ccc3o2)Cl)O","P156240816","0","decoy"
"c1cc(ccc1c2c(cnc(n2)N)c3nnnn3c4ccc(cc4)Cl)F","P05741367","0","decoy"
"c1cc(cc(c1)[N+](=O)[O-])NC(=O)C(=O)Nc2ccc(c(c2)Cl)Cl","P08034799","0","decoy"
"Cc1cccc(c1C)O[C@H](C)C(=O)NNC(=O)c2ccc3c(c2)OCO3","P10985892","0","decoy"
"CCc1c(cc(s1)C(=O)NNC(=O)c2ccc(c(c2)C)[N+](=O)[O-])C","P12542667","0","decoy"
"c1ccc(c(c1)C#N)NC(=O)NC[C@@H]2CN(C(=O)O2)c3cccc(c3)Cl","P13573144","0","decoy"
"Cc1ccc2c(c1)sc(n2)NC(=O)C(=O)Nc3ccc4c(c3)OCO4","P15147884","0","decoy"
"c1ccc2c(c1)C[C@@H](OC2=O)C(=O)Nc3cccc(c3)NC(=O)c4ccco4","P16726985","0","decoy"
"CN(C)c1nc(nc(n1)N)/C(=C/c2csc(n2)c3ccc(cc3)F)/C#N","P16835483","0","decoy"
"Cc1nc2c3ccccc3nc(n2n1)SCc4nc5ccccc5c(n4)N","P20022673","0","decoy"
"Cc1c(cccc1[N+](=O)[O-])C(=O)NNC(=O)c2cc3c(s2)CCCC3","P23304493","0","decoy"
"C[C@@H](C(=O)NC(=O)NC(C)(C)C)OC(=O)c1ccc2c(c1)scn2","P23838748","0","decoy"
"Cc1cc(c(cc1C)Br)c2ccc(o2)/C=N\n3c(nnn3)N","P24614540","0","decoy"
"Cc1ccc(c(c1)C(=O)OCC(=O)Nc2cccc3c2nsn3)O","P28212579","0","decoy"
"Cc1cc(c2c(c(c(=O)oc2c1)CC(=O)NCc3ccc4c(c3)OCO4)C)O","P29574599","0","decoy"
"CSc1nc2n(n1)[C@@H](CC(=[NH+]2)C(=O)[O-])c3c4ccccc4ccc3O","P33586757","0","decoy"
"C[C@H](C(=O)Nc1ccc2c(c1)OCO2)Nc3ccc4c(c3)OCCCO4","P48901860","0","decoy"
"C[C@H](C(=O)OC)NC(=O)N1CCc2c(nc[nH]2)[C@H]1c3ccc(cc3F)Cl","P54353944","0","decoy"
"C[C@H](C(=O)OC)NC(=O)N1CCc2c(nc[nH]2)[C@H]1c3cc(ccc3F)Cl","P54362575","0","decoy"
"CC1([C@H](N(C(=S)S1)/N=C/c2ccccc2OC)N(C(=O)NC)O)C","P56530158","0","decoy"
"COc1cc(ccc1O)/C=N/NC(=O)[C@@H]2C3=C(c4ccccc4CC3)N=N2","P58956302","0","decoy"
"C[C@@]12C[C@@H](CC(C1)(C)C)N(C2)C(=O)CNc3c4c([nH]cn4)nc(n3)Cl","P59632041","0","decoy"
"Cc1ccc(cc1)NC(=O)C2=C(Nc3ncnn3[C@H]2c4ccccc4OC)C","P62172758","0","decoy"
"c1ccc(cc1)Cn2cnc3c2ncnc3N/N=C\c4cccc(c4)O","P85899365","0","decoy"
"c1ccc(cc1)N2CCN(CC2)C(=O)NCC(=O)NC3=C[C@H]4C(=CC=N4)C=C3","P97953984","0","decoy"
"CC(C)CN1CCN(CC1)C(=O)c2c(n[nH]n2)Nc3ccccc3F","P103381935","0","decoy"
"Cc1c(c([nH]n1)CN2CCc3c(c([nH]n3)c4ccc5c(c4)OCO5)C2)Cl","P104151278","0","decoy"
"Cc1c(sc(n1)c2ccsc2)C(=O)Nc3cccc(c3)c4[nH]nnn4","P106832860","0","decoy"
"Cn1cc(cn1)c2cc(nc(c2C#N)N)c3cnn(c3)c4cccc(c4)Cl","P110774458","0","decoy"
"Cc1c(c(c(nc1c2cnn(c2)C)N)C#N)c3ccc(o3)[C@H]4CCCCO4","P111197784","0","decoy"
"C[C@@H]1CCc2c(csc2C1)C(=O)NNC(=O)c3ccc(cc3)[N+](=O)[O-]","P111304567","0","decoy"
"COC(=O)CNC(=O)N1CCc2c(nc[nH]2)[C@H]1c3ccc(cc3F)Cl","P112599083","0","decoy"
"COc1cc(cc(c1O)Cl)/C=N\NC(=O)c2ccc3c(c2)OCCO3","P114312622","0","decoy"
"CN(C)c1nc(nc(n1)N)/C(=C\c2cccc(c2)OC3CCCC3)/C#N","P120960811","0","decoy"
"c1cc(cc(c1)NC(=O)c2cc(cc3c2nccc3)Cl)c4[nH]nnn4","P124008815","0","decoy"
"COC(=O)CNC(=O)N1CCc2c([nH]cn2)[C@H]1c3cccc(c3)Cl","P124078767","0","decoy"
"c1ccc(cc1)c2cc(no2)NC(=O)NCCc3cn4ccccc4n3","P133997385","0","decoy"
"Cc1c(c(c(c(c1C)C)S(=O)(=O)Nc2cc([nH]n2)c3nccn3C)C)C","P139903979","0","decoy"
"c1cc2c(ccc(c2nc1)C(=O)Nc3cc(ccc3O)[N+](=O)[O-])Cl","P139963816","0","decoy"
"C[C@@H](CNC(=O)[C@H]1CCc2cn[nH]c2C1)c3nc(no3)c4ccccc4","P140612614","0","decoy"
"COC(=O)Nc1nc2c(s1)CN(CC2)C(=O)Nc3ccc(cc3)Cl","P141506005","0","decoy"
"c1ccc(cc1)c2nc(on2)NNC(=O)C3=Cc4cc(ccc4OC3)F","P141666173","0","decoy"
"c1cc(c(cc1Cl)Cl)NC(=O)Nc2cc(ncn2)N3CCOCC3","P141749863","0","decoy"
"C[C@@H](c1nc(no1)c2cccc(c2)F)NC(=O)Nc3ccc4c(c3)COC4","P144296713","0","decoy"
"c1ccc(cc1)c2cc(no2)CC(=O)NNc3cc(cc(n3)Cl)C#N","P144726317","0","decoy"
"c1c(cc(c2c1OCCO2)Cl)CC(=O)NNc3cc(cc(n3)Cl)C#N","P146490563","0","decoy"
"Cc1cc(cc(c1)n2c(nc(n2)CC(=O)N)c3c4c(cs3)OCCO4)C","P150140587","0","decoy"
"Cc1nc(on1)c2ccc(c(c2)Cl)NC(=O)N[C@H]3[C@@H]4CCO[C@@H]4C3(C)C","P151208785","0","decoy"
"Cc1ccc(c(c1)Cl)NS(=O)(=O)c2c([nH]c(c2c3nc(no3)C)C)C","P152080532","0","decoy"
"CCc1ccc(cc1[N+](=O)[O-])NC(=O)c2ccc(c(c2)NC(=O)C)F","P153647092","0","decoy"
"c1ccc2c(c1)c(no2)CS(=O)(=O)Nc3ccc(cc3)c4ccn[nH]4","P156379001","0","decoy"
"COc1ccccc1NC(=O)Nc2ccc3n(c2=O)C[C@H]4C[C@@H]3CN(C4)C(=O)C(=O)[O-]","P05520828","0","decoy"
"CC(C)[C@H](C(=O)[O-])NC(=O)/C(=C\c1ccc(cc1)[N+](=O)[O-])/NC(=O)c2ccco2","P07518761","0","decoy"
"c1cc(c(cc1/N=N/c2ccc(c3c2cc(cc3O)S(=O)(=O)[O-])O)S(=O)(=O)[O-])[N+](=O)[O-]","P09150375","0","decoy"
"c1cc(ccc1/N=N/c2c(cc3cc(cc(c3c2O)N)S(=O)(=O)[O-])S(=O)(=O)[O-])[N+](=O)[O-]","P10246488","0","decoy"
"CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)[O-])C","P12306179","0","decoy"
"C[C@@H](C(=O)c1c(n(c(=O)n(c1=O)C)C)N)OC(=O)c2ccc(cc2)[N-]S(=O)(=O)c3cccs3","P14003223","0","decoy"
"C#CC[C@H](Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]","P17321481","0","decoy"
"Cc1c(c(n2c(n1)nc(n2)SCC(=O)NC(=O)NCCC(C)C)C)CC(=O)[O-]","P19945513","0","decoy"
"CC(=O)Nc1cc(ccc1OC)S(=O)(=O)Nc2ccc(cc2)C(=O)NCC(=O)[O-]","P20111699","0","decoy"
"c1cc(cc(c1)[N+](=O)[O-])C(=O)NNS(=O)(=O)c2ccc(c(c2)C(=O)[O-])F","P20523312","0","decoy"
"COCCNC(=O)c1c[nH]c2ccc(cc2c1=O)S(=O)(=O)[N-]c3ccc4c(c3)OCCO4","P20536124","0","decoy"
"CC1(O[C@H]2[C@@H](O1)[C@@H](O[C@@H]3[C@H]2OC(O3)(C)C)C(=O)NCC(=O)NCC(=O)[O-])C","P20676574","0","decoy"
"c1cnc(nc1)[N-]S(=O)(=O)c2ccc(cc2)NC(=S)N[N-]S(=O)(=O)c3ccc(cc3)[N+](=O)[O-]","P30621686","0","decoy"
"c1cc(ccc1NC(=O)[C@H]2CC(=O)Nc3c2c(nc(n3)N4CCOCC4)[O-])[N+](=O)[O-]","P31044061","0","decoy"
"Cc1nnc(s1)/N=C(/CSc2nc([nH]n2)N/N=C/c3cc(c(c(c3)OC)OC)OC)\[O-]","P31266348","0","decoy"
"c1cc(cc(c1)S(=O)(=O)N2CCOCC2)C(=O)N[C@@H](CCC(=O)N)C(=O)[O-]","P33143152","0","decoy"
"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)([O-])O[P@@](=O)([O-])S)O)O)N","P45217562","0","decoy"
"CCCC(=O)O[C@@H]1[C@H]2[C@@H](CO[P@@](=O)(O2)[O-])O[C@H]1n3cnc4c3ncnc4N","P46357808","0","decoy"
"Cc1c(sc(n1)/N=C(/CSc2nncc(=O)n2N)\[O-])C(=O)OC(C)C","P48011528","0","decoy"
"CS(=O)(=O)[N-]c1ccccc1NS(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])O","P51758472","0","decoy"
"Cc1cc(c(c(c1C(=O)O[C@H]2CC3=C(COC(=C3)/C=C/C(=O)[O-])C(=O)[C@@]2(C)O)OC)O)[O-]","P52624517","0","decoy"
"CCOC(=O)[C@@H]1[C@@H](C(=C(N=C1[O-])SCC(=O)N)C#N)c2ccccc2[N+](=O)[O-]","P53494535","0","decoy"
"CCOC(=O)[C@H]1[C@@H](C(=C(N=C1[O-])SCC(=O)N)C#N)c2ccccc2[N+](=O)[O-]","P53494538","0","decoy"
"c1ccc(cc1)C(=O)NN[C@H](CC(=O)[O-])C(=O)Nc2ccc(cc2)[N+](=O)[O-]","P56591467","0","decoy"
"c1cc(ccc1C(=O)NCCCC[C@H](C(=O)[O-])NC(=O)c2ccc(cc2)[N+](=O)[O-])[N+](=O)[O-]","P56824062","0","decoy"
"c1cc(cc(c1)[N+](=O)[O-])[C@@H]([C@@H](C(=O)[O-])NC(=O)COc2ccc(cc2)[N+](=O)[O-])O","P57426117","0","decoy"
"C[C@]1(C(=O)N(C(=O)N1)CC(=O)N[C@@H]2[N-]C(=CS2)Cc3n[nH]c(=S)n3CC=C)C4CC4","P58760247","0","decoy"
"[H]/N=C\1/C(=N/Nc2ccc(cc2)S(=O)(=O)[N-]c3c(c(co3)C)C)/C(=O)N(C(=O)N1C)C","P58777579","0","decoy"
"C[C@@H](Cn1cnc2c1ncnc2N)OC[P@@](=O)([O-])OCOC(=O)OC(C)C","P67419568","0","decoy"
"c1ccc2c(c1)c(c[nH]2)C[C@H](C(=O)[O-])NC(=O)CSc3nnnn3Cc4ccco4","P69697767","0","decoy"
"c1cc(cnc1)[C@@H]2c3c(nc[nH]3)CCN2C(=O)Nc4[n-]nc(n4)c5ccco5","P72427375","0","decoy"
"c1cc(ccc1[C@H]2CC(=O)c3c(cc(cc3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O)[O-])O","P73458451","0","decoy"
"C[NH+](C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(c4C(=O)C3=C([C@@]2(C(=C(C1=O)C(=O)N)[O-])O)[O-])[O-])[N+](=O)[O-]","P79669193","0","decoy"
"c1ccc(cc1)/C=C/C=N/Nc2[nH]nc(n2)SC/C(=N/c3[nH]ncn3)/[O-]","P90251756","0","decoy"
"COc1cc(c(cc1OC)[N+](=O)[O-])C(=O)NNC(=O)c2ccccc2C(=O)[O-]","P91440853","0","decoy"
"c1cc2c(cc1[C@@H]3COc4cc(cc(c4C3=O)[O-])OCC(=O)N[C@H](Cc5c[nH]cn5)C(=O)[O-])OCCO2","P97277828","0","decoy"
"Cc1c2c(n(n1)c3c4c([n-]cn4)ncn3)N=C(CS[C@H]2c5ccc(c(c5)O)OC)O","P111068727","0","decoy"
"[H]/N=C\1/C(=N\NC(=O)c2ccncc2)/C(=N/N=C(/c3ccncc3)\[O-])/[C@H](O1)c4ccc(cc4)[N+](=O)[O-]","P111236556","0","decoy"
"c1cc(cnc1)CNc2cc(c3cc[nH]c3n2)c4cnn(c4)c5[n-]nnn5","P112024333","0","decoy"
"[H]/N=C(/N1C(=O)[C@H]2[C@@H](c3c(n(c(=O)s3)CC(=O)N4CCOCC4)S[C@H]2C1=O)c5ccc(cc5)O)\[O-]","P112768652","0","decoy"
"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N[C@H](CC(=O)[O-])C(=O)[O-]","P120618097","0","decoy"
"CC(=O)Nc1ccc(cc1)S(=O)(=O)[N-]NC(=O)c2ccc(cc2)S(=O)(=O)N3CCCCC3","P126225292","0","decoy"
"CN(C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)[N-]c2ccc(c(c2)S(=O)(=O)N)OC","P126244896","0","decoy"
"c1cc(c(cc1NC(=O)CS[C@H](CC(=O)O)C(=O)[O-])S(=O)(=O)N2CCOCC2)Cl","P126258086","0","decoy"
"COC(=O)Nc1ccc(cc1)S(=O)(=O)[N-]NC(=O)c2c(=O)c3ccccc3[nH]c2[O-]","P126544961","0","decoy"
"CC(C)C[C@]1(C(=O)N(C(=N1)O)C/C(=N/C(=N/c2ccc3c(c2)OCCO3)/O)/[O-])C","P128003238","0","decoy"
"c1cc(ccc1CN([C@@H]2CC(=O)N(C2=O)c3ccc(cc3)F)C(=O)/C=C/C(=O)[O-])S(=O)(=O)N","P130289827","0","decoy"
"Cc1cc(nc(n1)C)[N-]S(=O)(=O)c2ccc(cc2)NC(=O)CSc3c4c([nH]cn4)ncn3","P149972242","0","decoy"
"COc1ccc(cc1S(=O)(=O)Nc2ccc(c(c2)S(=O)(=O)N)OC)/C=C\C(=O)[O-]","P152929801","0","decoy"
"c1cc(cc2c1cc(c(=O)o2)C(=O)[O-])O[C@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)C(=O)[O-])O)O)O","P155769748","0","decoy"
"CN(CCO)c1c2c(c3c4c(c([nH+]c3s2)N5CCOCC5)CCC4)ncn1","P07629653","0","decoy"
"CCOC(=O)c1c2c(sc1NC(=O)[C@@]34CC[C@@](C3(C)C)(C(=O)O4)C)C[NH+](CC2)C","P10041333","0","decoy"
"Cc1c(c2c(c[nH+]1)CN(CC2)C(=O)CSC)CNC(=O)c3ccc4c(c3)OCO4","P17452002","0","decoy"
"c1ccc(c(c1)N2CC[NH+](CC2)[C@@H]3CCN(C[C@H]3O)C(=O)c4ccc5c(c4)OCO5)F","P18280098","0","decoy"
"c1cc2c(cc1C(=O)N3CCC(CC3)c4c(c[nH]n4)c5cc[nH+]cc5)OCCO2","P18711717","0","decoy"
"Cc1ccc(cc1)N2C[C@H](CC2=O)C(=O)N3CCC(CC3)C(=O)Nc4cc[nH+]cc4","P20176485","0","decoy"
"C[S@](=O)c1ccccc1n2c3c(c(=O)n(c2=O)Cc4ccccc4F)[nH]c[nH+]3","P20223593","0","decoy"
"c1ccc2c(c1)cc[nH+]c2CNC(=O)[C@H]3CC(=O)N(C3)c4ccc5c(c4)OCCO5","P20762596","0","decoy"
"Cc1c(c(n(n1)C)C)C(=C2[C@H](N(C(=O)C2=O)Cc3ccc[nH+]c3)c4ccccc4)O","P21080512","0","decoy"
"Cc1c(c(n(n1)C)C)C[C@@H]2[C@H](c3ccccc3S(=O)(=O)N2Cc4ccc[nH+]c4)O","P21149336","0","decoy"
"c1cc(c(cc1F)Cl)NC(=O)Cn2cc([nH+]c2)S(=O)(=O)N3CCCC3","P23732095","0","decoy"
"CN(C)S(=O)(=O)c1ccc(c(c1)C(=O)N2CCC(CC2)c3cc4c([nH]3)ccc[nH+]4)F","P28997225","0","decoy"
"C[C@@H]1C[NH+]2C[C@@H](C[C@@H]2CN1Cc3cn(c4c3cccc4)CC(=O)N5CCOCC5)O","P29010808","0","decoy"
"c1cc(c(=O)n(c1)CC(=O)N2CC[NH+](CC2)C3CCCC3)C(=O)Nc4ccc(cc4)F","P29321299","0","decoy"
"CC[NH+]1CCN(CC1)C(=O)c2cnn(c2NC(=O)c3ccc(cc3)F)c4ccccc4","P29612257","0","decoy"
"Cn1cccc1[C@H](CNC(=O)c2cc3ccccc3oc2=O)N4CC[NH+](CC4)C","P31585723","0","decoy"
"Cn1cc[nH+]c1[C@@H](C2CCN(CC2)c3nc(cnn3)c4ccc(cc4)Cl)O","P34744467","0","decoy"
"c1cc2c3c([nH]c2c(c1)C(=O)N4CCN(CC4)C(=O)C[NH+]5CCOCC5)CCCCC3","P44991834","0","decoy"
"c1cc2c(cc1S(=O)(=O)[C@H]3CS(=O)(=O)C[C@@H]3[NH2+][C@H]4CCS(=O)(=O)C4)CCCC2","P48072804","0","decoy"
"c1cc(nc2c1cc(cc2)S(=O)(=O)N3CCCC3)NCC[NH+]4CCOCC4","P48768641","0","decoy"
"CCOc1ccccc1NC(=O)N2CC[N+](=C3c4ccccc4Oc5ccccc5N3)CC2","P48900704","0","decoy"
"C[C@@H]1CN(C[C@@H](O1)C)c2ccc(c[nH+]2)NC(=O)[C@@H]3CS[C@@]4(N3C(=O)CC4)C","P60930162","0","decoy"
"CN1[C@H]([C@@H](c2ccccc2C1=O)C(=O)NCc3cc[nH+]cc3)c4ccc5c(c4)OCO5","P61160932","0","decoy"
"CC(C)SC1=NSC2=NC(=O)/C(=C\c3ccc(cc3)OC(=O)C)/C(=[NH2+])N21","P74158695","0","decoy"
"CCOc1ccc(cc1OCC)c2cc-3[n+](c(c2C#N)N)CCc4c3cc5c(c4)OCO5","P74327219","0","decoy"
"COCc1c2ccccc2oc1C(=O)N[C@H]3CS(=O)(=O)C[C@@H]3[NH+]4CCCCC4","P87863255","0","decoy"
"c1cc[nH+]c(c1)CN2C[C@H](CC2=O)C(=O)Nc3cc(ccc3N4CCOCC4)Cl","P90183445","0","decoy"
"COc1cc(cc(c1OC)Br)/C=N\NC(=O)C[NH+]2CCOCC2","P91748558","0","decoy"
"c1ccc2=[NH+]CC(=c2c1)C3=NN[C@@H](N3C[C@@H]4CCCO4)S[C@@H]5CCOC5=O","P98046959","0","decoy"
"C[C@@H](C(=O)N[C@@H]1CCS(=O)(=O)C1)N2CCN(CC2)c3ccc(c[nH+]3)Cl","P102910173","0","decoy"
"C[NH+]1CCC(CC1)N2CCOC[C@H]2c3[nH]cc(n3)c4ccc(cc4)S(=O)(=O)C","P104246290","0","decoy"
"c1cc([nH+]cc1C(=O)N2CCC(CC2)CN3CCCC3=O)NC[C@H]4CCCO4","P104375958","0","decoy"
"C[C@H](c1ccccc1)NC(=O)CN2CC[NH+](CC2)[C@H](C)C(=O)N3CCOCC3","P105703926","0","decoy"
"CC(C)c1cc(nc(n1)C(F)(F)F)N2CC[NH2+][C@H](C2)C(=O)N3CCOCC3","P112062310","0","decoy"
"CC(=O)c1cc(cc(c1O)C[NH+]2CCN(CC2)C(=O)CN3CCOCC3)Cl","P112387045","0","decoy"
"Cc1cccc(c1)C2(CCOCC2)C(=O)N3CCC[C@@H]3c4nnc5n4CC[NH2+]C5","P112541969","0","decoy"
"Cc1c([nH]c[nH+]1)CN2CCN([C@@H]3[C@H]2CS(=O)(=O)C3)Cc4cccc(c4)C#N","P112712745","0","decoy"
"COc1ccc(cc1CN2CCN([C@H]3[C@@H]2CS(=O)(=O)C3)Cc4[nH]cc[nH+]4)F","P112765433","0","decoy"
"COc1c2c(cc(c1N3C[C@@H]4CCC[NH2+][C@@H]4C3)F)c(=O)c(cn2C5CC5)C(=O)OC","P120615705","0","decoy"
