"molecule structure","name","activity","type"
"CNC(=O)CNC(=[NH2+])N","P128555644","0","decoy"
"C1CN(CCC1[NH3+])CC(=O)NN","P128876461","0","decoy"
"C[C@H](CN1CCC(CC1)[NH3+])C(=O)NN","P128876481","0","decoy"
"C[C@@H]1CCC[C@@H](C1)CCN/C(=[NH+]/N)/N","P129681789","0","decoy"
"C[C@@]12CC[C@@H](C1)C([C@H]2N/C(=[NH+]/N)/N)(C)C","P129681815","0","decoy"
"C[C@H]([C@@H](C(=O)NN)N)O","P130201827","0","decoy"
"C1CC1NC(=O)NC(=O)CS/C(=N\N)/N","P130758194","0","decoy"
"C1C[C@@H]([C@@H](C1)NCC(=O)N)C[NH3+]","P131778621","0","decoy"
"C1CC[C@H]([C@H](C1)CN)[NH2+]CCN","P131823249","0","decoy"
"C[C@H]1CCC[C@@H]([C@@H]1C)N/C(=[NH+]/N)/N","P132826014","0","decoy"
"C[C@@H](C(=O)N)NC(=O)[C@H]1CC[C@@H](C1)[NH3+]","P133037024","0","decoy"
"CC(C)(C(=O)N)NC(=O)[C@H]1CC[C@@H](C1)[NH3+]","P133038340","0","decoy"
"C1CC[C@H]([C@H](C1)C[NH3+])C(=O)NC(=O)N","P134782596","0","decoy"
"CC(C)[C@@H](CO)NC(=[NH2+])N","P134854610","0","decoy"
"C1C[C@@H](C[C@H]1N)[NH2+]C(CO)CO","P135291106","0","decoy"
"C1C[C@@H](C[C@H](C1)NC[C@@H](CO)O)[NH3+]","P135292894","0","decoy"
"C(/C(=N/O)/N)C(=O)NCC(=O)N","P135401153","0","decoy"
"[H]/N=C(\N)/N/C(=N\[H])/NC(C)C","P150796604","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@H]([C@](O1)(CO)O)O)O)O)O","P150930728","0","decoy"
"C1[C@@H]([C@H]([C@H]([NH2+]1)C(=O)[O-])O)[NH3+]","P151026346","0","decoy"
"c1ccc2c(c1)C[C@@H]([NH2+][C@H]2NO)NO","P151504820","0","decoy"
"C[C@@]1([C@H](O[C@@H]([C@]([C@@]1(C)O)(C)N)O)CO)O","P151505306","0","decoy"
"C1CCCC(CC1)N/C(=[NH+]\N)/N","P153206332","0","decoy"
"C([C@@H]1[C@@H]([C@H]([C@H](O1)O)O)F)O","P05730549","0","decoy"
"CC(C)(C[NH3+])C(=O)[O-]","P06864458","0","decoy"
"CC#CC[C@@H](C(=O)[O-])[NH3+]","P07267247","0","decoy"
"C(=O)(C(=O)NO)NO","P07275946","0","decoy"
"C1C[NH2+]C[C@H]([C@H]1O)C(=O)[O-]","P07587534","0","decoy"
"C1CC=C(C1)[C@@H](C(=O)[O-])[NH3+]","P08281619","0","decoy"
"C[C@@H]([C@H](CO)O)O","P08565280","0","decoy"
"C1C(CC1(C(=O)[O-])[NH3+])F","P08736860","0","decoy"
"CC1(CC1)[C@H](C(=O)[O-])[NH3+]","P20508652","0","decoy"
"C1[C@H](O[C@H]([C@@H]1O)O)CO","P20654880","0","decoy"
"C1CCC(C1)C(=O)NN","P23976955","0","decoy"
"C1C[C@H]([C@H](C1)[NH3+])CC(=O)[O-]","P24165401","0","decoy"
"C1CC[C@H]([C@@H](C[C@@H](C1)O)O)O","P49834123","0","decoy"
"C1CC[C@H]([C@H](C[C@@H](C1)O)O)O","P49834129","0","decoy"
"C1CO[C@H](CN1)CNC(=O)N","P53924202","0","decoy"
"CC(C)([C@H](C(=O)[O-])[NH3+])S","P56329152","0","decoy"
"C(C[P@@](=O)(O)[O-])[NH3+]","P56793126","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@@H](O1)O)O)O)O","P57081962","0","decoy"
"C1[C@H]([C@H](CN1)O)O","P58320168","0","decoy"
"C1[C@H]([C@@H]([C@H](NN1)CO)O)F","P59149420","0","decoy"
"C1CC2([C@H]1C(=O)NN)CC2","P59184364","0","decoy"
"C[C@@H]1C[C@@H]([C@@H](C=C1)[NH3+])C(=O)[O-]","P59186983","0","decoy"
"C1CN[C@@H](C[C@@H]1O)C(=O)N","P59189246","0","decoy"
"C1[C@H](CO[C@@H]1C(=O)[O-])[NH3+]","P59209409","0","decoy"
"C1[C@H]([C@@H]([C@@H](NN1)CO)O)F","P59218791","0","decoy"
"C[C@@H]1[C@H]([C@@H]([C@@H](CN1)F)O)O","P59222017","0","decoy"
"C1C[C@H](N(C1)C(=O)NN)CO","P64180713","0","decoy"
"C1CN2CCC1[C@@](C2)(CO)N","P87594870","0","decoy"
"C1O[C@@H]([C@@H](O1)CN)CN","P89490598","0","decoy"
"C1CN(C[C@H]1O)CC(=O)N","P94524980","0","decoy"
"C[C@H]1CN[C@H](CN1)CO","P95995925","0","decoy"
"C([C@@H](C(=O)[O-])Cl)[NH3+]","P96214832","0","decoy"
"C#CC(=O)N[C@H]1CCC[C@@H]1N","P97021190","0","decoy"
"C1CSC[C@@H]1C(=O)NN","P107853054","0","decoy"
"C([C@@H]([NH3+])S)C(=O)[O-]","P127855170","0","decoy"
"C1[C@@H]([C@@H](CO1)[NH3+])C(=O)[O-]","P129948141","0","decoy"
"C\1[C@H]([C@@H](C/C1=C/F)[NH3+])C(=O)[O-]","P130288732","0","decoy"
"C[C@H]1[C@@H](C2CCN1CC2)NN","P130311087","0","decoy"
"C1C[C@](CCOC1)(CN)O","P130489909","0","decoy"
"C1C(CC1[O-])[NH2+]C2CNC2","P132135959","0","decoy"
"C1[C@@H]([NH2+]1)[P@@](=O)(O)[O-]","P132804236","0","decoy"
"C1CN(C[C@@H]1O)N","P132860840","0","decoy"
"C1CN([C@@H](CN1)C#N)C(=O)N","P134324831","0","decoy"
"C1[C@H](NC[C@H]([C@@H]1O)O)CO","P134479433","0","decoy"
"C1CO[C@@H](CN1)/C(=N\O)/N","P135656881","0","decoy"
"C[C@@H]1[C@H](CCO1)CNN","P135818490","0","decoy"
"C1CN(C[C@@H]1[NH3+])/C=C\C(=O)[O-]","P136023713","0","decoy"
"C[C@@H]1CC[C@@H](O1)C(=O)NN","P137844385","0","decoy"
"C=C1CC[C@@]1(C(=O)[O-])[NH3+]","P141663679","0","decoy"
"C([C@@H]1[C@@H]([C@@H]([C@@H](O1)O)F)O)O","P141866415","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O","P04526248","0","decoy"
"[C@@H]1([C@@H](NC(N1)O)O)O","P05147970","0","decoy"
"C([C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)O)O)O)O)O","P05160873","0","decoy"
"CC1[C@@H]([C@H]1C(=O)NN)C(=O)NN","P05622710","0","decoy"
"C[C@H]([C@H](C(=O)N[O-])[NH3+])O","P09669162","0","decoy"
"C(=S)(NN)NN","P12735609","0","decoy"
"C1[C@H](CN[C@@H]1C(=O)NCC(=O)N)O","P30480845","0","decoy"
"C1[C@@H](CN[C@H]1C(=O)NCC(=O)N)O","P30480852","0","decoy"
"C[C@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)N)O)O)O","P32818282","0","decoy"
"C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)N)O)O)O","P32818286","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@H](O1)N)O)O)O","P32829637","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)N)O)O)O)O","P46448353","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)N)O)O)O)O","P50013251","0","decoy"
"[H]/N=C(/[C@H]1CC[C@H]([NH2+]1)C(=O)N)\[O-]","P53405552","0","decoy"
"C(C/N=C(/C(=O)N)\[O-])[NH3+]","P55379972","0","decoy"
"C[C@@H](CNC(=O)N)NC(=O)N","P56454149","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O","P56795433","0","decoy"
"C([C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)O)O)O)O)O","P57081978","0","decoy"
"[H]/N=C(/[C@@H]1CC[C@H]([NH2+]1)C(=O)N)\[O-]","P59189396","0","decoy"
"C1CCC(C1)(C(=O)N)NC(=O)CN","P59256584","0","decoy"
"[C@H]([C@H](C(=O)N)F)(C(=O)N)O","P59271833","0","decoy"
"CN(CC(=O)N)/C(=N/O)/N","P79173354","0","decoy"
"[H]/N=C(/N)\N/C(=N\[H])/N1CCSCC1","P81223885","0","decoy"
"C[C@H](CNC(=O)N)C(=S)N","P81465850","0","decoy"
"C[C@H](C/C(=N/O)/N)N(C)C(=O)N","P96869024","0","decoy"
"C1CC1[C@H](C(=S)N)NC(=O)N","P109013041","0","decoy"
"C[C@H]([C@@H](/C(=N/O)/O)N)O","P112221885","0","decoy"
"C1CC(=O)NC[C@H]1N/C(=N/O)/N","P128952513","0","decoy"
"C1COC[C@@]1(C(=O)NN)N","P129746241","0","decoy"
"C1CC1[C@H](/C(=N/O)/N)N","P129931357","0","decoy"
"C1[C@H](OC(=O)N1)CS/C(=N\N)/N","P130758628","0","decoy"
"C1C(CC1[O-])[NH2+]C/C(=N/O)/N","P132138236","0","decoy"
"C1CO[C@@H]2[C@@H]1[C@@H]([C@@H]2NC(=O)N)N","P133458860","0","decoy"
"C1[C@@H]([C@@H](CO1)N)C(=O)NCCN","P133632959","0","decoy"
"C[C@@]1(COC[C@H]1N)C(=O)NN","P133655145","0","decoy"
"C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)N)O)O)O","P134000812","0","decoy"
"CC[C@H](C(=O)NC(=O)N)N","P134788083","0","decoy"
"C1[C@@H](C=C[C@@H]1N)C(=O)NN","P134836619","0","decoy"
"CC1CC(C1)(/C(=N/O)/N)C(=O)N","P137146074","0","decoy"
"C(C(=O)N)NN","P137915633","0","decoy"
"C([C@H]([C@@H]1[C@@H]([C@@H]([C@H](O1)O)O)O)O)O","P149075994","0","decoy"
"C1[C@@H]([C@@H]1[NH3+])[C@@H](C(=O)[O-])N","P151020908","0","decoy"
"[C@@H]1(C(=C(NN1)[O-])[N+](=O)[O-])[NH3+]","P151021911","0","decoy"
"C1[C@@H](C[C@H]([C@H]([C@@H]1N)O)O)O","P151026246","0","decoy"
"[H]/N=C(/N)\NNC(=O)N(C)C","P151031396","0","decoy"
"[H]/N=C(\N)/N/C(=N\[H])/N1CCN(CC1)C","P151229886","0","decoy"
"C[C@@H](C/C(=N\O)/N)N","P151920959","0","decoy"
"CC(C)(C)[C@H]([C@@H](C(=O)N)O)N","P155111819","0","decoy"
"[H]/N=C(\N/C=[NH+]/N)/N1CCCCC1","P156243857","0","decoy"
"C(=N\O)(\N)/C(=N/O)/N","P156427883","0","decoy"
"[C@H]1([C@H](NC(N1)O)O)O","P05147973","0","decoy"
"CC(C)([C@@H](C(=O)N)[NH3+])[S-]","P06873249","0","decoy"
"C[C@]1(C(=O)NC(=O)N1)NC(=O)N","P06940431","0","decoy"
"C(=O)(NNC(=O)O)NO","P07509428","0","decoy"
"C[C@@]1(C(=O)NC(=O)N1)NC(=O)N","P08543123","0","decoy"
"c1cc(c(cc1[C@H](C(=O)[O-])[NH3+])O)O","P08648168","0","decoy"
"C([C@H](C(=O)N)[NH3+])[S-]","P08806353","0","decoy"
"CC(C)([C@H](C(=O)N)[NH3+])[S-]","P08807601","0","decoy"
"C(C[S-])NC(=[NH2+])N","P20867514","0","decoy"
"c1cc(c(c(c1)O)O)[C@@H](CN)O","P32700002","0","decoy"
"CC(C)C(C(=O)NN)C(=O)NN","P39634835","0","decoy"
"C1C(C[C@@H](O[C@@H]1C(=O)N)C(=O)N)O","P46659244","0","decoy"
"C[C@@H](C(=O)N)NC(=O)NN","P53126416","0","decoy"
"CC(C)(C)OC(=O)NC=C(N)N","P54076651","0","decoy"
"C1C[C@@H](N(C1)C(=O)NN)C(=O)N","P54927180","0","decoy"
"C[C@@](C(=O)OC)(N)NN","P59196520","0","decoy"
"C[C@H](C(=O)NC(C)(C)C(=O)N)N","P61756186","0","decoy"
"C[C@@H](/C(=N/O)/N)N(C)C(=O)N","P68029185","0","decoy"
"C1C[C@H](C(=O)NC1)NC(=S)NN","P75370583","0","decoy"
"C1CC(CCC1N/C(=N/O)/N)O","P79172794","0","decoy"
"C1CNC(=O)[C@@H](N1)CC(=O)NN","P86488201","0","decoy"
"C([C@@H]([NH3+])[O-])N","P89439733","0","decoy"
"C1[C@H](NC[C@@H]([C@H]1O)N)CO","P89777314","0","decoy"
"C(CO)[C@@H]([C@H](N)O)O","P90559334","0","decoy"
"C([C@H](CN)[NH3+])C(=O)[O-]","P98299485","0","decoy"
"C[C@H](/C(=N/O)/N)C(=O)N","P106135150","0","decoy"
"C1CC[C@@H]([C@H](C1)NC/C(=N/O)/N)O","P108909512","0","decoy"
"c1cc(c(cc1O)[C@@H](C(=O)[O-])[NH3+])O","P112142002","0","decoy"
"c1c(cc(cc1O)[O-])[C@@H](CO)[NH3+]","P112154856","0","decoy"
"C1CN[C@@H](C[C@@H]1C(=O)N)C(=O)N","P116724644","0","decoy"
"[H]/N=C(/N)\N/C(=N/[H])/N1CCN(CC1)C","P128266901","0","decoy"
"CC(C)[C@H](C(=O)NC(=O)N)N","P129010431","0","decoy"
"C[C@H](C(=O)NC(=O)N)N1CC(C1)N","P129090573","0","decoy"
"C[C@H](C(=O)[O-])S/C(=[NH+]/N)/N","P130749885","0","decoy"
"C[C@@H](C(=O)N)S/C(=N/N)/N","P130758127","0","decoy"
"[H]/N=C(/NN)\N1CC(=O)NC(=O)[C@@H]1C","P133150228","0","decoy"
"C([C@@H](c1[nH]c(nn1)[O-])O)[NH3+]","P133354581","0","decoy"
"C1C[C@H]2[C@H]([C@@H]([C@@H]2OC1)NC(=O)N)N","P133459265","0","decoy"
"C[C@@](C(=O)[O-])([NH3+])N","P133698321","0","decoy"
"CC[C@H](C)[C@H](C(=O)NC(=O)N)N","P134788120","0","decoy"
"C[C@@](C1CC1)(C(=O)NC(=O)N)N","P134788150","0","decoy"
"C[C@]1(COC[C@@H]1N)C(=O)NC(=O)N","P134793215","0","decoy"
"CC[C@](C)(C(=O)NN)N","P135892071","0","decoy"
"CC(=O)/C(=C(/N)\SC)/[C@H]([NH3+])[O-]","P135966022","0","decoy"
"[H]/N=C(/N[C@@H]1CCC(=O)NC1=O)\NO","P143042266","0","decoy"
"[H]/N=C(/N[C@H]1CCC(=O)NC1=O)\NO","P143042270","0","decoy"
"C(=N\O)(\C(=N\O)\N)/N","P150482063","0","decoy"
"CN(C)C(=[NH2+])NC1=[NH+]CCN1","P151031491","0","decoy"
"CN1CC[NH+]=C1NC(=[NH2+])N","P151032615","0","decoy"
"CCC(=O)N/N=C(/C(=O)N)\N","P156240131","0","decoy"
"Cc1cc(cc(c1O)C)[C@H](C(=O)[O-])[NH3+]","P08502090","0","decoy"
"C1CN(CCC1C(=O)[O-])C(=[NH2+])N","P09891088","0","decoy"
"c1cc(cc(c1)O)[C@@H]2C[C@]2(C(=O)[O-])[NH3+]","P20679071","0","decoy"
"CC(=O)Nc1ccccc1C(=O)NN","P23866174","0","decoy"
"C[C@@H]1C2[C@H](NC(=O)NC2NC(=O)N1)C","P23904332","0","decoy"
"[C@H]12[C@@H](NC(=O)N1)NC(=S)N2","P24021319","0","decoy"
"c1cc(ccc1C(=O)NO)C(=O)NO","P24227509","0","decoy"
"CC(=O)Nc1ccc(cc1)NC(=O)N","P28884668","0","decoy"
"c1cc(ccc1[C@@H](c2[n-]nnn2)[NH3+])O","P29263729","0","decoy"
"c1ccc2c(c1)c(cc(=O)[nH]2)C(=O)NN","P29342673","0","decoy"
"C1C[C@H]([C@H](C1)C(=O)N)C(=O)N","P47766091","0","decoy"
"C[C@@H]1CCCC[C@@H]1NC(=O)NN","P54927272","0","decoy"
"CC(=O)Nc1ccc(s1)C(=O)NN","P54946827","0","decoy"
"c1cc2c(cc1O)OC[C@@]2(CO)N","P57327338","0","decoy"
"c1cc(oc1C[NH3+])S(=O)(=O)[NH-]","P59170836","0","decoy"
"c1ccc(cc1)[C@](C(=O)[O-])([NH3+])O","P59177454","0","decoy"
"CC1CCC(CC1)(c2[nH]c(=O)[nH]n2)N","P63626237","0","decoy"
"C[C@H]1CCC[C@@](C1)(c2[nH]c(=O)[nH]n2)N","P63626243","0","decoy"
"C[C@H](/C(=N/O)/N)N1CCC[C@@H](C1)O","P65814915","0","decoy"
"CCC(=C(N)N)n1cccn1","P65844825","0","decoy"
"Cc1ccc(o1)[C@H](C)NC(=O)NN","P73533756","0","decoy"
"C[NH+]1CCC2(CC1)NNC(=NN2)[S-]","P73871105","0","decoy"
"C[C@H](c1ccc(cc1)F)NC(=O)NN","P73908372","0","decoy"
"C1CC[C@@H]([C@H](C1)NC(=O)CN)O","P77894012","0","decoy"
"C[C@H](C(=O)N[C@H]1CCCC[C@@H]1O)N","P77894025","0","decoy"
"C[C@@H](C(=O)N[C@@H]1CCCC[C@H]1O)N","P77894213","0","decoy"
"C1CCN([C@@H](C1)CO)/C(=N\O)/N","P79174237","0","decoy"
"CCCC12C(NC(=O)N1)(NC(=O)N2)C","P90271950","0","decoy"
"C1CC[C@@H]([C@@H](C1)N)S(=O)(=O)N","P105265063","0","decoy"
"c1ccc2c(c1)C[C@@H](CN2CC(=O)N)N","P107413871","0","decoy"
"C[C@@H]1C[C@H]1C(=O)NNC(=O)N","P107970260","0","decoy"
"C[C@H](C(=O)N=c1[nH]c2ccccc2[nH]1)N","P108134459","0","decoy"
"C1CC1C(=O)NNC(=O)N","P108190648","0","decoy"
"C[C@H]1CCC[C@](C1)(C(=O)NO)N","P109438688","0","decoy"
"CS[C@@H]1N=N[C@H](N1N)N","P117595008","0","decoy"
"C[C@@](c1cc[nH]c(=O)c1)(C(=O)[O-])[NH3+]","P124358634","0","decoy"
"CCc1c([nH]c(nc1=O)C[NH3+])[O-]","P128846979","0","decoy"
"c1csc(c1CO)C(=O)NN","P128929374","0","decoy"
"C1C[C@H](COC1)[C@@H](C(=O)N)N","P129059042","0","decoy"
"C1C[C@@H](CN(C1)N)C(=O)N","P130114933","0","decoy"
"C[C@H](C#N)S/C(=N/N)/N","P130758918","0","decoy"
"Cc1ccc(c(c1)N2CC(C2)N)C(=O)N","P130840497","0","decoy"
"C[C@@H]1CN(CCN1)CC(=O)NC(=O)N","P131111830","0","decoy"
"CCN1C=[NH+][C@@H](C1=[NH2+])c2c[nH+]cn2C","P133254749","0","decoy"
"c1c[nH]nc1NC(=O)[C@@H]2C[C@H](C=C2)N","P134835631","0","decoy"
"Cc1c(=O)[nH]c(nc1[O-])[C@@H](C)C[NH3+]","P135350428","0","decoy"
"CO[C@@H]1CC[C@@](C1)(C(=O)N)N","P135620438","0","decoy"
"C1CC2(C1)C[C@H](CCO2)[C@@H](C(=O)N)N","P136054583","0","decoy"
"C1CN[C@@H](CN1)CC(=O)N","P150355415","0","decoy"
"C([C@@H]1[C@H]([C@@H]([C@@H](O1)/C=N\O)O)O)O","P155592378","0","decoy"
"C1CCC(CC1)NS(=O)(=O)N","P20773480","0","decoy"
"c1ccc(c(c1)/C=N/NC(=O)N)F","P23845511","0","decoy"
"c1cc(ccc1/C=N/NC(=O)N)F","P24257463","0","decoy"
"[H]/N=C/1\C(C(=O)NC(=O)N1)(CC)CC","P28530444","0","decoy"
"Cc1cccc(c1)S(=O)(=O)[N-][NH3+]","P28667818","0","decoy"
"C1CCC(CC1)NC(=O)NO","P46654827","0","decoy"
"CC1(CN(C(=O)N[C@H]1O)CO)C","P49788735","0","decoy"
"CCN(C1CCCC1)C(=O)NN","P53099526","0","decoy"
"c1cc(c(c(c1)F)[N+](=O)[O-])NN","P55632298","0","decoy"
"C[C@H]1CCCC[C@H]1N(C)C(=O)NN","P64455707","0","decoy"
"C[C@@H](C(C)(C)C)N(C)C(=O)NN","P64697126","0","decoy"
"C[C@H](C(C)(C)C)N(C)C(=O)NN","P64697131","0","decoy"
"C[C@@H]1CCCN([C@@H]1C)C/C(=N/O)/N","P75623100","0","decoy"
"CN(C1CCCCC1)/C(=N/O)/N","P79172876","0","decoy"
"C[C@@H]1C[C@H](CN(C1)/C(=N/O)/N)C","P79172948","0","decoy"
"CC1(CN(CCO1)/C(=N/O)/N)C","P79173494","0","decoy"
"C[C@@H]1CN(CC(O1)(C)C)/C(=N/O)/N","P79174068","0","decoy"
"C[C@@H]1C[C@@H](CN(C1)C/C(=N/O)/N)C","P88284214","0","decoy"
"C1CC/C(=N\O)/N(CC1)C(=O)N","P90759627","0","decoy"
"COC(=O)N[C@H]1CCC[C@H]1N","P97021282","0","decoy"
"CC[C@]1(C[C@](CCO1)(C(=O)N)O)C","P107706437","0","decoy"
"C[C@H]1CCCCCN1/C(=N/O)/N","P107795502","0","decoy"
"C1C/C(=N/NC(=O)N)/CSC1","P107970135","0","decoy"
"C1CN2CCC1/C(=N\NC(=O)N)/C2","P108190642","0","decoy"
"CC(C)N1CCCC[C@@H]1/C(=N/O)/N","P108231347","0","decoy"
"CC(C)N1CCN[C@@H](C1)C(=O)N","P112473017","0","decoy"
"[H]/N=C\1/C2(CCSCC2)NC(=O)N1","P114977741","0","decoy"
"C[C@@H]1CCC[C@@](C1)(C(=O)NOC)N","P129929721","0","decoy"
"CC(C)(C)N([C@@H]1C[C@H]1[NH3+])C(=O)[O-]","P130147805","0","decoy"
"CC(C)c1c(snn1)C(=O)NN","P130731651","0","decoy"
"CN1CC/C(=N\NC(=S)N)/C1","P130748312","0","decoy"
"C1C[C@@H]2CCCN([C@H]2C1)/C(=N\O)/N","P130925310","0","decoy"
"C[C@@H]1CCC[C@@H](C1)/C=N/NC(=O)N","P131124068","0","decoy"
"C[C@@H]1CC[C@H](N(C1)C(=O)NN)C","P131496113","0","decoy"
"C[C@H]1CC[C@H](N(C1)/C(=N/O)/N)C","P131497749","0","decoy"
"[H]/N=C\1/c2ccccc2NC(=O)CN1","P133532325","0","decoy"
"C[C@]\1(CCCC/C1=N\O)NO","P134008389","0","decoy"
"C[C@@H](C[C@@H]1CCCCN1C(=O)N)O","P135418353","0","decoy"
"C[C@](/C(=N/C#N)/[O-])(C(F)(F)F)[NH3+]","P135898225","0","decoy"
"C[C@](C(=O)NC#N)(C(F)(F)F)N","P135898226","0","decoy"
"[H]/N=C\1/[C@@]2(CCCOCC2)NC(=O)N1","P136161661","0","decoy"
"[H]/N=C/1\[C@@](NC(=O)N1)(CC)C2CC2","P136172070","0","decoy"
"[H]/N=C\1/[C@@](NC(=O)N1)(C)CC(C)C","P136187016","0","decoy"
"[H]/N=C\1/[C@@]2(CCC[C@H](C2)C)NC(=O)N1","P136187216","0","decoy"
"[H]/N=C\1/[C@](NC(=O)N1)(CC)C(C)C","P136208361","0","decoy"
"CC1(CC[C@@](C1)(c2[n-]nnn2)[NH3+])C","P137288057","0","decoy"
"c1c2c(cc(c1O)O)C(=O)NCC2","P137907875","0","decoy"
"c1cc([nH]c1)c2cc(c([nH]2)C=O)O","P151023687","0","decoy"
"Cc1c(c(c(c[nH+]1)CO)/C=N/O)[O-]","P156234510","0","decoy"
"C/C(=N\O)/c1ccc(cc1O)O","P156305573","0","decoy"
"CC(C)[C@@H](C(=O)NC(=O)N)Br","P23869188","0","decoy"
"c1csc2c1CN(CC2)C/C(=N/O)/N","P29404668","0","decoy"
"CC1CCN(CC1)C(C)(C)C(=O)NN","P33491762","0","decoy"
"C[C@@H]1c2c(ccc(c2O)O)[C@@H](CN1C)O","P47513686","0","decoy"
"C1Cc2c(sc(c2C#N)NC(=O)CN)C1","P48090123","0","decoy"
"C1CCC(C1)(C(=O)N2CCC(CC2)CO)N","P55745354","0","decoy"
"C[C@@H](/C(=N/c1c(ccs1)C#N)/[O-])[NH3+]","P61362450","0","decoy"
"c1ccc(c(c1)C(=O)N2CC[C@@H](C2)[NH3+])[O-]","P75125258","0","decoy"
"c1cc(ccc1C(=O)[O-])N2CCC(CC2)[NH3+]","P76195762","0","decoy"
"c1cc(ccc1C(=O)[O-])N2CCC[C@@H](C2)[NH3+]","P76195766","0","decoy"
"c1ccc(c(c1)C(=O)[O-])N2CCC[C@H](C2)[NH3+]","P76195773","0","decoy"
"c1cc2c(c(c1)NC(=O)NC3CC3)CCNC2","P81963250","0","decoy"
"C[C@@H]1CC[C@@H](CN1C2CNC2)C(=O)N","P82714613","0","decoy"
"C1CCC(CC1)(CN)C(=O)N2CC[C@@H](C2)O","P94526708","0","decoy"
"C[C@@H]1CN[C@@H](CN1)C(=O)NC2CCCCC2","P96396442","0","decoy"
"CCc1ccc(s1)C(=O)NC(=O)N","P107971029","0","decoy"
"c1ccc2c(c1)CCC[C@H]2C(=O)NC(=O)N","P107971162","0","decoy"
"C[C@H]1CCN(C[C@H]1N)C(=O)c2cccc(c2)O","P108141367","0","decoy"
"C[C@@H]1CCN(C[C@H]1[NH3+])C(=O)c2ccccc2[O-]","P108142038","0","decoy"
"C[C@H]1CCN(C[C@H]1[NH3+])C(=O)c2ccccc2[O-]","P108142039","0","decoy"
"c1ccc(c(c1)NC(=O)[C@@H]2CCCN2)O","P108221056","0","decoy"
"C[C@@H]1CCC[C@@](C1)(C(=O)N2CC[C@@H](C2)O)N","P109438629","0","decoy"
"C[C@H]1CCC[C@](C1)(C(=O)N2CCC[C@@H](C2)O)N","P126384958","0","decoy"
"C[C@H]1CCC[C@@](C1)(C(=O)N2CCCNCC2)N","P126399883","0","decoy"
"C[C@H]1CC[C@@H](CN1[C@@H]2CCCNC2)C(=O)N","P128430944","0","decoy"
"C[C@H]1CC[C@@H](CN1[C@@H]2CCNC2)C(=O)N","P128547138","0","decoy"
"C[C@@H]1Cc2ccccc2N1[C@@H](C)C(=O)NN","P128870855","0","decoy"
"C[C@H]1c2ccsc2CCN1CC(=O)NN","P128878061","0","decoy"
"C1CC[C@@H]([C@@H](C1)N[C@@H]2CCC(=O)NC2)O","P128954866","0","decoy"
"C[C@H](C(=O)NN)N1CCCC(CC1)(C)C","P130906004","0","decoy"
"c1cc(oc1)[C@@H]2CCN[C@H](C2)C(=O)N","P131011953","0","decoy"
"C1C[C@H]([C@@H](C1)N2CCCNC(=O)C2)N","P131020869","0","decoy"
"C1C[C@@H]([C@@H](C1)NC(=O)C2(CC2)N)C#N","P131155109","0","decoy"
"CC1CCC(CC1)NC(=O)[C@H]2COC[C@@H]2N","P133629558","0","decoy"
"C[C@]1(COC[C@H]1N)C(=O)NC2CCCC2","P133650431","0","decoy"
"C[C@H]1C[C@H]1NC(=O)[C@@]2(COC[C@@H]2N)C","P133654346","0","decoy"
"c1cscc1NC(=O)[C@@H]2COC[C@H]2N","P133904385","0","decoy"
"CN(C)C(=O)NC1(CCCC1)C(=S)N","P134583625","0","decoy"
"CC1CCN(CC1)C(=O)N[C@H]2C[C@H]2N","P134626647","0","decoy"
"CC1(C(C1(C)C)NC(=O)[C@@H]2COC[C@H]2N)C","P135065909","0","decoy"
"C1C[C@@H]([C@H](C1)O)[C@@H]2CCCN2C(=O)N","P135412741","0","decoy"
"C1CC[C@@H]([C@@H](C1)[C@@H]2CCCN2C(=O)N)O","P135417456","0","decoy"
"C1C[C@@H](C[C@](C1)(CO)N)N2CCOCC2","P135615954","0","decoy"
"CC[C@](C)(C(=O)N1CCC[C@@H](C1)O)N","P135889484","0","decoy"
"C1CO[C@@]2(CCOC2)C[C@@H]1C3(CC(C3)[NH3+])[O-]","P137105958","0","decoy"
"C1CC[C@]2(CCN(C[C@@H]2C1)CC(=O)N)O","P137677698","0","decoy"
"c1ccc2c(c1)cc([nH]2)C(=O)NC3CC(C3)O","P143090405","0","decoy"
"C[C@@H]1CN(C[C@H]1C)c2ccc3c(c2)NC(=O)[C@@H]3N","P144194627","0","decoy"
"c1ccc(c(c1)C#N)NC(=O)[C@H]2C[C@H](C=C2)N","P144366863","0","decoy"
"c1(c(s[nH]c1=O)C(=O)N)Br","P148902572","0","decoy"
"COCNC(=O)NCO","P08509442","0","decoy"
